q,bm25,tfidf,lsi_50,lsi_100,lsi_150,lsi_200,lsi_250,lsi_300,lsi_350,lsi_400,lda_50,lda_100,lda_150,lda_200,lda_250,lda_300,lda_350,lda_400
q18,0.9502344167898356,1.0,0.7171809907403115,0.6791833733894798,0.6791833733894798,0.6060244749113761,0.6005378665737143,0.4524000432550271,0.4524000432550271,0.4456683925779832,0.7836037084784354,0.3619215048162961,0.7055327815530771,0.6370058460425977,0.13539213147917573,0.658210866856708,0.19004688335796713,0.6968385723125461
q19,0.5,0.5,0.29561760241151386,0.5,0.5,0.37697658452381916,0.3333333333333333,0.3102255193577977,0.3102255193577977,0.3333333333333333,0.26209423450633507,0.37697658452381916,0.5,0.3102255193577977,0.29561760241151386,0.24180198711890397,0.37697658452381916,0.30665921410328173
q2,0.9393623527058941,0.9140205862212605,0.9105180158526366,0.9269023895097354,0.9228452597389849,0.512267669395835,0.5903939424135389,0.6530348993797013,0.6160917239190187,0.6186368140612384,0.945594125483454,0.9443751965506694,0.929863174759792,0.6722102256645718,0.648029052149084,0.5407025485333858,0.669205260730408,0.6460289160421421
q20,0.5736800670580547,0.4614179027037359,0.570083716082498,0.6087177401319627,0.4855859859037989,0.41901472428988706,0.6227952165449653,0.5348506967041393,0.5665545892461362,0.5634121350752538,0.463489840579224,0.7730104998283117,0.5594878909453845,0.5635164833037742,0.5189050477669083,0.42956316518834464,0.36641992444854743,0.39820654716735565
q21,0.4383293622889906,0.877359050277773,0.8924373961058821,0.8715895774105364,0.8698556287331652,0.0,0.0,0.0,0.014808019637905097,0.0,0.922187139213317,0.9069237335685971,0.9036193167236841,0.12799839220541168,0.0,0.0,0.0,0.0
q22,0.7789614188421229,0.6739896345882681,0.7909955911714577,0.7878432428927068,0.7557422839688348,0.5926911687512352,0.6598712791246193,0.6737510020606108,0.7157672213010757,0.708108917326954,0.945594125483454,0.7464875181994236,0.7708350762460279,0.6613502763251985,0.6365448941818054,0.6291127223384216,0.6326263895927661,0.5176198523505797
q23,0.5217007861077009,0.5327159565602694,0.5341654299609448,0.5217007861077009,0.5217007861077009,0.5341654299609448,0.5327159565602694,0.5327159565602694,0.5202513127070253,0.5327159565602694,0.513821093014881,0.38110035524680635,0.38753057493895077,0.18793529615416252,0.2868223227408681,0.23909166510317906,0.2300329456229834,0.2909351370058397
q24,0.2895968561634819,0.24836731625467212,0.31757062140351244,0.2436018968642832,0.27887631502229876,0.23189033985093527,0.2567936515365548,0.251474923541874,0.20095303664029074,0.22617285355601632,0.29823946023971504,0.358901382389301,0.41608247059015435,0.22195846131536187,0.2459936121119286,0.19397429457528378,0.19397429457528378,0.1977034371529116
q25,0.792949770861511,0.7422329748991158,0.792949770861511,0.792949770861511,0.792949770861511,0.12663167705327652,0.264832560322666,0.22397682295069696,0.3152243709874015,0.2537950703041195,0.12444523885963596,0.7753926834409677,0.792949770861511,0.3395120012478286,0.17751601103056086,0.6103324427749249,0.32950322049509406,0.3421881431364018
q26,0.8621349569741285,0.8621349569741285,0.9079270434633704,0.9142039419318866,0.9153488759018142,0.873984911980354,0.873984911980354,0.8207709930526683,0.7918977435470156,0.7386838246193299,0.873984911980354,0.9253441872393399,0.9079270434633704,0.892862850148481,0.892862850148481,0.892862850148481,0.892862850148481,0.892862850148481
q27,0.2807721888661444,0.2807721888661444,0.2807721888661444,0.2807721888661444,0.2807721888661444,0.12092199990360372,0.12092199990360372,0.12092199990360372,0.1403860944330722,0.1403860944330722,0.17714752793103522,0.1403860944330722,0.12092199990360372,0.08857376396551761,0.10001307161417164,0.08452085079694197,0.09359072962204813,0.08857376396551761
q28,0.45150684897078125,0.4540635426130111,0.7552983647632414,0.7055327815530771,0.6791833733894798,0.6005378665737143,0.5959899802875637,0.5872535551473208,0.5926813434028299,0.5772132675855431,0.7836037084784354,0.3619215048162961,0.7055327815530771,0.9072278740982787,0.22398597200977804,0.6636974751943697,0.266413313221012,0.6900468833579672
q29,0.5,0.5,0.29561760241151386,0.5,0.5,0.3102255193577977,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25940710103508235,0.5,0.5,0.25964764855037664,0.2444891205901567,0.2531797462212573,0.2531797462212573,0.493208311045421
q3,0.6256510688019483,0.5345330983270749,0.5341654299609448,0.5341654299609448,0.4430474594860713,0.5562576720710055,0.5327159565602694,0.5327159565602694,0.557707145471681,0.5341654299609448,0.36681503435017615,0.3968847474154151,0.32619388228222834,0.22582648868548996,0.3905636027858564,0.20210036241338245,0.2115967810358137,0.32597745415270357
q4,0.5015862806010105,0.2703625568183234,0.4299726747236311,0.28871754408778505,0.32693613939897287,0.21566526406674935,0.22929509806747617,0.21536953404801537,0.20507328299044666,0.19042311266080944,0.29823946023971504,0.49690977502905265,0.4184562294273956,0.20395659089443222,0.21656451349969477,0.1998785888573015,0.4313252921850152,0.4005758366064349
q5,0.792949770861511,0.7135769373515951,0.792949770861511,0.792949770861511,0.792949770861511,0.1255604975134328,0.19659602701396536,0.13040243827867612,0.13396186454660536,0.28706708481166604,0.11822007331783538,0.7753926834409677,0.792949770861511,0.13260704290081554,0.12917713103743825,0.13260704290081554,0.12806187238364142,0.20647573673914635
q6,0.8476756181395487,0.8621349569741285,0.9092595358219545,0.9142039419318866,0.9153488759018142,0.8107756817151426,0.8107756817151426,0.8107756817151426,0.7918977435470156,0.7386838246193299,0.873984911980354,0.8568169216005747,0.8721302683116542,0.892862850148481,0.892862850148481,0.892862850148481,0.8207709930526683,0.8207709930526683
q7,0.2807721888661444,0.2807721888661444,0.17714752793103522,0.2807721888661444,0.2807721888661444,0.17714752793103522,0.12092199990360372,0.17714752793103522,0.17714752793103522,0.17714752793103522,0.2807721888661444,0.1403860944330722,0.12092199990360372,0.09359072962204813,0.09359072962204813,0.10861750945625488,0.08452085079694197,0.10001307161417164
q8,0.8868854556705132,0.9238850086262381,0.6900468833579672,0.6636974751943697,0.658210866856708,0.4895686452611839,0.4524000432550271,0.3708572636257564,0.35420012909779675,0.35420012909779675,0.7836037084784354,0.3619215048162961,0.7055327815530771,0.5442789748725025,0.49650008784531313,0.6370058460425977,0.3648058917444627,0.7259307081954418
q9,0.5,0.5,0.3102255193577977,0.5,0.5,0.3734102792693032,0.37697658452381916,0.28540239570267406,0.3333333333333333,0.3333333333333333,0.26209423450633507,0.37697658452381916,0.5,0.3333333333333333,0.2920512971569979,0.2531797462212573,0.5,0.32976702807881736
